id,release_month_spa
73473,Marzo
12877,Septiembre
11661,Noviembre
5620,Abril
23220,Enero
43440,Junio
39261,Junio
54801,Mayo
28667,Octubre
38761,Octubre
7974,Septiembre
60409,Julio
44389,Enero
10060,Noviembre
46917,Septiembre
10033,Noviembre
231,Noviembre
59388,Febrero
41764,Mayo
28212,Febrero
68098,Septiembre
8999,Noviembre
8555,Agosto
4348,Septiembre
47540,Septiembre
10064,Julio
125300,Noviembre
9885,Enero
9392,Julio
47473,Octubre
20347,Septiembre
14837,Septiembre
674,Noviembre
24625,Enero
69,Septiembre
1833,Noviembre
44163,Noviembre
65045,Enero
46591,Octubre
6795,Noviembre
11421,Mayo
7301,Noviembre
108843,Septiembre
16156,Febrero
24618,Septiembre
1420,Septiembre
9005,Noviembre
13499,Noviembre
17952,Noviembre
7548,Septiembre
20436,Diciembre
7010,Julio
6529,Noviembre
20345,Febrero
15184,Enero
86666,Mayo
24223,Enero
3124,Abril
8425,Enero
44710,Abril
2153,Junio
48121,Enero
42489,Septiembre
116,Octubre
35124,Mayo
43176,Agosto
5741,Septiembre
20416,Junio
41189,Enero
19215,Octubre
84090,Octubre
61340,Enero
253250,Agosto
67,Febrero
64972,Diciembre
411,Diciembre
254,Diciembre
1904,Diciembre
9043,Diciembre
2008,Diciembre
21454,Agosto
42687,Enero
27915,Abril
14695,Octubre
27031,Mayo
55396,Febrero
917,Febrero
17595,Enero
43322,Enero
43118,Junio
19058,Mayo
36826,Agosto
22908,Agosto
42234,Noviembre
9515,Mayo
16151,Marzo
29595,Noviembre
9721,Junio
20858,Abril
35896,Octubre
80316,Noviembre
23478,Septiembre
92272,Octubre
84847,Diciembre
43812,Octubre
23606,Octubre
2777,Octubre
25651,Junio
25650,Junio
8290,Diciembre
17382,Noviembre
8053,Noviembre
20003,Julio
43350,Julio
11466,Octubre
21040,Agosto
13653,Septiembre
36775,Diciembre
56373,Diciembre
612,Diciembre
9899,Diciembre
546,Diciembre
2800,Diciembre
9641,Diciembre
7552,Diciembre
9927,Diciembre
9681,Diciembre
10773,Septiembre
18840,Octubre
18189,Septiembre
4495,Octubre
22014,Noviembre
18614,Diciembre
22975,Enero
10597,Abril
88953,Enero
10809,Junio
13925,Agosto
9687,Diciembre
33081,Junio
20546,Octubre
20530,Septiembre
9568,Junio
43899,Enero
107667,Octubre
18809,Enero
17835,Septiembre
6935,Abril
20641,Noviembre
154105,Enero
66192,Noviembre
11400,Diciembre
37910,Febrero
90967,Febrero
13669,Diciembre
60566,Junio
30095,Octubre
16665,Junio
63395,Noviembre
43355,Enero
14241,Marzo
79406,Enero
92285,Septiembre
42269,Enero
38785,Marzo
55544,Noviembre
4550,Julio
36380,Febrero
68646,Febrero
16433,Junio
30669,Diciembre
78315,Noviembre
44345,Enero
46041,Noviembre
21735,Noviembre
6934,Septiembre
174865,Noviembre
34081,Noviembre
10045,Noviembre
168705,Octubre
1690,Enero
9900,Enero
9044,Abril
9918,Enero
17379,Enero
10982,Diciembre
25608,Octubre
834,Enero
25890,Diciembre
39345,Septiembre
44940,Julio
26782,Septiembre
37865,Mayo
27742,Agosto
72856,Agosto
4772,Febrero
14226,Diciembre
2455,Agosto
12701,Diciembre
21519,Diciembre
27622,Mayo
43626,Septiembre
16553,Septiembre
25652,Noviembre
45802,Diciembre
39788,Septiembre
12517,Agosto
65891,Enero
24580,Agosto
11246,Octubre
49683,Febrero
52728,Marzo
23957,Noviembre
49653,Septiembre
27344,Noviembre
7295,Noviembre
78237,Septiembre
29952,Septiembre
28638,Junio
14942,Enero
7509,Septiembre
24269,Noviembre
2117,Febrero
47250,Junio
36768,Agosto
29040,Enero
9912,Octubre
24163,Junio
1969,Enero
31858,Febrero
8435,Julio
34187,Enero
12116,Agosto
53367,Mayo
38349,Septiembre
124484,Junio
45759,Julio
11183,Noviembre
13275,Enero
11565,Enero
11283,Octubre
97936,Febrero
19416,Marzo
17,Enero
27568,Julio
27629,Septiembre
45726,Octubre
33117,Septiembre
108994,Noviembre
54227,Julio
25167,Abril
16452,Marzo
61105,Mayo
31894,Agosto
9286,Febrero
86168,Marzo
15363,Enero
30712,Diciembre
31416,Septiembre
292,Septiembre
37631,Diciembre
77291,Abril
196918,Mayo
1544,Febrero
1651,Junio
33095,Mayo
33799,Octubre
42328,Septiembre
31432,Marzo
61559,Junio
20981,Enero
12096,Enero
33061,Enero
5145,Septiembre
9975,Febrero
9754,Febrero
36495,Agosto
52612,Junio
23965,Noviembre
29269,Agosto
10053,Febrero
10263,Mayo
7515,Febrero
15675,Febrero
9959,Febrero
14256,Febrero
9036,Febrero
10073,Febrero
7304,Enero
16781,Febrero
24432,Febrero
9920,Marzo
10025,Mayo
9682,Agosto
17700,Marzo
2207,Marzo
14086,Abril
14887,Enero
44435,Marzo
18747,Mayo
9756,Enero
34581,Julio
6877,Marzo
14609,Febrero
950,Marzo
10912,Noviembre
9968,Octubre
4173,Febrero
43386,Noviembre
10116,Septiembre
113479,Septiembre
18493,Mayo
16791,Octubre
7483,Abril
20442,Febrero
15590,Febrero
1967,Febrero
752,Marzo
9655,Marzo
9388,Septiembre
9950,Marzo
388,Marzo
868,Agosto
14191,Marzo
25874,Marzo
18009,Abril
19286,Julio
19287,Diciembre
18011,Marzo
114875,Septiembre
49781,Octubre
9648,Octubre
1379,Febrero
62719,Octubre
29481,Agosto
9792,Marzo
10067,Marzo
55676,Mayo
11573,Julio
46828,Enero
35555,Junio
582,Marzo
52885,Noviembre
143223,Marzo
42120,Febrero
88811,Enero
669,Junio
49361,Septiembre
98864,Septiembre
37939,Abril
32052,Julio
34732,Julio
12763,Marzo
56935,Mayo
13222,Enero
42112,Septiembre
48764,Mayo
1561,Marzo
31289,Marzo
186,Febrero
8410,Septiembre
51311,Octubre
21843,Noviembre
219,Marzo
65873,Enero
13751,Abril
52345,Agosto
53961,Junio
10292,Julio
15639,Marzo
10069,Marzo
43887,Noviembre
3093,Marzo
9270,Enero
11291,Septiembre
28349,Febrero
10177,Marzo
12591,Octubre
18045,Marzo
16070,Enero
11348,Octubre
13960,Marzo
41263,Mayo
9035,Marzo
9957,Abril
30139,Enero
9389,Marzo
460,Enero
28752,Mayo
19059,Octubre
8998,Septiembre
44947,Diciembre
13468,Septiembre
20521,Abril
25428,Octubre
53296,Octubre
79363,Diciembre
34193,Noviembre
4441,Febrero
84954,Marzo
11490,Julio
11304,Marzo
55368,Enero
18276,Mayo
26514,Junio
4257,Abril
2652,Enero
19592,Enero
1629,Agosto
17111,Septiembre
9526,Junio
19126,Marzo
80556,Octubre
39045,Agosto
27201,Junio
5820,Abril
19661,Octubre
41338,Febrero
9904,Marzo
50724,Noviembre
588,Abril
17247,Mayo
9310,Marzo
48369,Diciembre
18858,Abril
35545,Diciembre
1557,Julio
16367,Agosto
17131,Octubre
8982,Agosto
956,Mayo
36253,Mayo
31506,Febrero
42512,Abril
1416,Noviembre
9530,Abril
9829,Abril
10115,Abril
560,Enero
5717,Septiembre
41292,Marzo
14384,Agosto
28432,Octubre
19719,Noviembre
10008,Mayo
7870,Mayo
34019,Octubre
7518,Abril
9786,Noviembre
503,Mayo
591,Mayo
36668,Mayo
9767,Junio
13689,Marzo
18164,Septiembre
15013,Agosto
21014,Mayo
920,Junio
18484,Septiembre
9700,Septiembre
14167,Enero
12261,Septiembre
59892,Octubre
15264,Septiembre
20330,Septiembre
44126,Abril
55418,Noviembre
101908,Junio
12766,Diciembre
15402,Septiembre
26116,Noviembre
32446,Enero
80919,Marzo
15366,Enero
53905,Enero
38344,Agosto
806,Junio
20021,Enero
9353,Junio
2044,Junio
9339,Junio
20945,Agosto
122271,Enero
50254,Noviembre
28249,Septiembre
350,Junio
58,Junio
1819,Julio
2295,Mayo
9697,Julio
4474,Junio
43240,Junio
30022,Agosto
28673,Junio
20556,Mayo
4962,Diciembre
10007,Mayo
1887,Mayo
1841,Enero
71762,Noviembre
13508,Agosto
1611,Octubre
48693,Mayo
1781,Enero
43155,Abril
16270,Marzo
8997,Mayo
42003,Enero
63100,Marzo
18404,Junio
51571,Octubre
16074,Octubre
10947,Enero
71769,Mayo
34787,Julio
29138,Mayo
17628,Octubre
8443,Mayo
18553,Diciembre
26567,Septiembre
34186,Marzo
17021,Marzo
53231,Mayo
22747,Marzo
27320,Enero
17741,Noviembre
25563,Abril
146322,Octubre
43147,Septiembre
7549,Enero
151590,Octubre
41796,Mayo
9615,Junio
9513,Junio
20604,Septiembre
410,Septiembre
31692,Enero
25509,Febrero
31998,Enero
9917,Junio
10770,Agosto
4375,Diciembre
8008,Junio
60269,Julio
51303,Marzo
1452,Junio
43654,Septiembre
7872,Marzo
57406,Septiembre
18191,Agosto
14474,Marzo
773,Julio
16429,Enero
19999,Febrero
126090,Agosto
36576,Agosto
33005,Abril
36762,Enero
19676,Septiembre
10308,Junio
34380,Marzo
19972,Agosto
21631,Septiembre
35955,Mayo
41214,Enero
1164,Septiembre
71282,Agosto
72881,Noviembre
9520,Enero
42839,Diciembre
32740,Junio
13141,Julio
31915,Enero
45817,Febrero
43838,Junio
31463,Enero
39083,Junio
11554,Mayo
25305,Julio
35199,Junio
15383,Septiembre
47850,Octubre
9072,Agosto
43903,Septiembre
43600,Noviembre
73907,Noviembre
27716,Agosto
54111,Diciembre
9727,Marzo
14120,Diciembre
76344,Noviembre
42636,Mayo
9297,Julio
26826,Febrero
81312,Enero
5070,Octubre
13802,Enero
43778,Julio
326,Agosto
512,Julio
9718,Agosto
1593,Octubre
1852,Agosto
1262,Septiembre
43610,Junio
126781,Octubre
47758,Febrero
13338,Marzo
82,Julio
14963,Junio
9921,Septiembre
36342,Agosto
51043,Agosto
24164,Enero
1986,Marzo
31152,Diciembre
1402,Diciembre
2805,Octubre
9293,Julio
9906,Julio
84956,Octubre
35075,Enero
55587,Enero
43597,Diciembre
47880,Noviembre
31032,Mayo
51857,Enero
42479,Abril
145899,Agosto
43542,Diciembre
1948,Agosto
148,Diciembre
9951,Marzo
77221,Diciembre
77250,Noviembre
52452,Septiembre
31979,Enero
5289,Enero
9782,Febrero
9907,Agosto
42501,Abril
27203,Julio
63618,Septiembre
35921,Abril
15696,Agosto
19017,Mayo
42756,Octubre
37929,Noviembre
9762,Agosto
14113,Agosto
15049,Julio
86604,Junio
21712,Agosto
15414,Enero
7859,Agosto
16998,Mayo
25645,Marzo
58311,Septiembre
18672,Junio
39776,Septiembre
11559,Septiembre
31513,Diciembre
10348,Septiembre
26718,Mayo
1023,Abril
59964,Abril
71436,Diciembre
2168,Mayo
10118,Agosto
9788,Agosto
14174,Septiembre
11689,Abril
39797,Diciembre
39749,Octubre
14893,Noviembre
33813,Mayo
1540,Septiembre
26502,Agosto
57840,Abril
1491,Agosto
34233,Diciembre
33792,Abril
51601,Mayo
1165,Septiembre
7291,Noviembre
9988,Agosto
24115,Enero
11652,Agosto
13816,Agosto
34006,Marzo
22238,Noviembre
4913,Septiembre
63848,Agosto
43006,Junio
19072,Mayo
44892,Abril
15265,Octubre
25599,Abril
11227,Diciembre
29589,Diciembre
33810,Febrero
43841,Agosto
41937,Febrero
64499,Junio
24055,Enero
14597,Diciembre
40769,Marzo
9708,Septiembre
14351,Septiembre
9813,Septiembre
27453,Mayo
39382,Febrero
271,Diciembre
35327,Febrero
49940,Febrero
22471,Octubre
1116,Junio
29966,Noviembre
43231,Julio
41508,Febrero
61564,Junio
50070,Noviembre
37628,Enero
55343,Julio
5072,Mayo
2566,Mayo
1249,Agosto
9954,Septiembre
43829,Enero
171771,Marzo
7511,Septiembre
32687,Enero
14057,Septiembre
13075,Septiembre
24916,Junio
7512,Septiembre
1776,Septiembre
1963,Mayo
58905,Agosto
10846,Octubre
32969,Julio
1381,Septiembre
15097,Marzo
34068,Abril
43837,Mayo
15374,Diciembre
15242,Septiembre
125759,Junio
300,Febrero
31148,Septiembre
16411,Mayo
44046,Enero
52859,Noviembre
76117,Julio
9676,Septiembre
6948,Septiembre
15213,Septiembre
9766,Septiembre
32761,Mayo
12249,Enero
34127,Enero
390,Diciembre
66487,Enero
1595,Septiembre
1622,Mayo
15742,Agosto
161277,Enero
43410,Mayo
5726,Noviembre
1666,Octubre
5721,Octubre
41758,Mayo
51079,Febrero
43122,Agosto
1579,Diciembre
119907,Septiembre
65488,Diciembre
9664,Septiembre
12094,Septiembre
1717,Septiembre
15624,Junio
15997,Diciembre
47190,Mayo
2753,Febrero
496,Noviembre
40862,Enero
1417,Mayo
24751,Marzo
4643,Septiembre
7484,Septiembre
9842,Septiembre
36249,Enero
111642,Octubre
27275,Noviembre
1422,Octubre
10781,Octubre
9794,Octubre
9978,Julio
30025,Junio
14812,Septiembre
164687,Agosto
8332,Abril
3593,Abril
7510,Octubre
28115,Marzo
28297,Junio
16548,Enero
1975,Octubre
9895,Octubre
8975,Octubre
9672,Noviembre
15005,Octubre
39183,Enero
42236,Diciembre
52360,Septiembre
98498,Marzo
46774,Noviembre
86,Febrero
78479,Febrero
10070,Octubre
13209,Mayo
1440,Octubre
13364,Junio
43847,Agosto
28932,Abril
18925,Septiembre
77198,Noviembre
1523,Septiembre
14201,Septiembre
1378,Mayo
49481,Octubre
9693,Septiembre
1124,Octubre
3683,Octubre
14012,Octubre
43673,Octubre
4285,Septiembre
14097,Septiembre
59500,Septiembre
78507,Marzo
8194,Septiembre
5890,Marzo
6077,Septiembre
214,Octubre
1123,Octubre
21173,Octubre
50573,Octubre
36922,Agosto
43071,Septiembre
59087,Febrero
14620,Octubre
43884,Octubre
80427,Septiembre
21156,Noviembre
11619,Octubre
1427,Septiembre
23030,Mayo
13767,Noviembre
19109,Agosto
33218,Mayo
144541,Septiembre
24553,Septiembre
21057,Enero
68736,Agosto
67880,Agosto
35561,Diciembre
60567,Septiembre
4928,Mayo
27295,Julio
55831,Agosto
12486,Diciembre
20785,Diciembre
9726,Septiembre
2152,Octubre
36215,Enero
61650,Agosto
10093,Noviembre
14799,Noviembre
29044,Enero
13542,Enero
21710,Noviembre
8588,Marzo
36557,Noviembre
9836,Noviembre
9809,Noviembre
7551,Noviembre
10741,Septiembre
9969,Noviembre
2357,Septiembre
1581,Diciembre
21600,Octubre
57977,Enero
313,Febrero
7873,Septiembre
14823,Diciembre
27387,Mayo
8324,Mayo
29415,Diciembre
27019,Septiembre
85505,Noviembre
42822,Diciembre
5698,Diciembre
36265,Febrero
2179,Noviembre
39219,Noviembre
47156,Mayo
15152,Abril
14457,Marzo
76211,Enero
38450,Abril
15804,Julio
14978,Septiembre
2447,Diciembre
10032,Diciembre
9796,Diciembre
1372,Diciembre
22440,Mayo
39554,Junio
17604,Abril
15077,Abril
18147,Diciembre
54910,Diciembre
9986,Diciembre
2486,Diciembre
1246,Diciembre
43970,Enero
18615,Agosto
40574,Abril
13210,Mayo
25060,Enero
12795,Abril
11653,Mayo
16066,Junio
95797,Septiembre
77966,Junio
55819,Agosto
46948,Enero
97519,Marzo
43791,Marzo
82944,Diciembre
14202,Diciembre
11170,Diciembre
12924,Noviembre
30060,Octubre
1247,Diciembre
1125,Diciembre
8436,Agosto
14277,Junio
11214,Septiembre
33583,Enero
1646,Enero
58923,Agosto
47143,Mayo
7736,Octubre
1730,Septiembre
42241,Diciembre
20537,Agosto
12812,Febrero
8618,Octubre
1259,Diciembre
20842,Febrero
10908,Septiembre
34943,Enero
27067,Junio
9053,Septiembre
1494,Diciembre
13318,Mayo
10462,Diciembre
182,Diciembre
31048,Octubre
1251,Diciembre
43512,Abril
9656,Diciembre
5393,Septiembre
14171,Diciembre
14396,Enero
1931,Mayo
13967,Diciembre
9992,Diciembre
16371,Noviembre
19344,Marzo
8275,Diciembre
79767,Septiembre
2433,Marzo
2204,Mayo
42567,Agosto
26518,Enero
14449,Septiembre
13771,Septiembre
33375,Enero
10810,Agosto
1773,Agosto
11578,Junio
11972,Marzo
38025,Marzo
27095,Mayo
31325,Septiembre
4283,Enero
7457,Enero
8398,Enero
13551,Noviembre
36878,Febrero
19166,Enero
43470,Julio
3549,Febrero
25648,Junio
11225,Septiembre
6166,Junio
19629,Abril
12183,Agosto
56705,Mayo
27337,Julio
78318,Junio
37952,Febrero
46919,Diciembre
1265,Febrero
14137,Septiembre
15689,Octubre
27432,Noviembre
36877,Enero
14891,Septiembre
12547,Mayo
25623,Agosto
13140,Agosto
13365,Septiembre
10758,Mayo
26594,Marzo
22473,Septiembre
51863,Mayo
50754,Enero
74126,Mayo
16138,Agosto
13668,Octubre
7516,Diciembre
10075,Enero
9760,Enero
9966,Febrero
1257,Febrero
1248,Febrero
9757,Febrero
56165,Enero
90560,Octubre
5206,Septiembre
14761,Abril
1252,Abril
2062,Junio
11650,Mayo
12580,Agosto
40641,Marzo
23544,Febrero
2266,Mayo
5172,Octubre
15962,Octubre
9965,Diciembre
13127,Noviembre
34866,Octubre
37725,Diciembre
40973,Junio
63460,Enero
13517,Septiembre
22105,Enero
2016,Mayo
3024,Enero
47200,Enero
17266,Mayo
9828,Noviembre
34038,Diciembre
71506,Enero
74581,Octubre
9958,Octubre
1250,Febrero
4169,Febrero
16555,Febrero
11172,Febrero
3594,Febrero
10090,Febrero
7874,Diciembre
14845,Octubre
29965,Mayo
13916,Diciembre
52920,Diciembre
48215,Enero
22485,Abril
13393,Noviembre
12271,Diciembre
40394,Marzo
17919,Octubre
13185,Marzo
26655,Junio
42630,Noviembre
22172,Mayo
42721,Septiembre
27523,Febrero
28955,Febrero
27313,Enero
4638,Febrero
68979,Octubre
11841,Febrero
28261,Julio
83980,Noviembre
94393,Marzo
9695,Enero
24653,Septiembre
1993,Septiembre
28710,Octubre
28438,Mayo
97548,Marzo
11945,Diciembre
12554,Febrero
26598,Octubre
5691,Julio
6443,Septiembre
1738,Abril
1253,Diciembre
38021,Enero
15325,Enero
34389,Enero
15163,Septiembre
14375,Septiembre
10845,Mayo
31659,Abril
15582,Noviembre
42999,Septiembre
31015,Abril
1949,Marzo
11330,Agosto
99259,Abril
10942,Febrero
7006,Enero
27040,Enero
11199,Marzo
41393,Febrero
9784,Junio
25530,Septiembre
36610,Noviembre
50812,Febrero
27864,Enero
8965,Febrero
14710,Septiembre
14624,Octubre
1271,Diciembre
10790,Septiembre
18019,Junio
64142,Diciembre
61648,Julio
14055,Septiembre
2267,Febrero
6691,Diciembre
1255,Julio
47249,Diciembre
49709,Septiembre
31040,Enero
50185,Noviembre
25105,Noviembre
2977,Marzo
15664,Enero
25062,Septiembre
16727,Septiembre
5413,Mayo
46916,Julio
52679,Enero
14434,Marzo
27919,Enero
47837,Abril
11494,Agosto
19936,Octubre
9963,Febrero
14001,Marzo
2355,Marzo
16385,Marzo
7485,Marzo
9793,Marzo
1273,Marzo
17388,Septiembre
4657,Julio
42595,Octubre
19495,Julio
27263,Agosto
10051,Febrero
9075,Septiembre
20527,Diciembre
8199,Enero
37513,Marzo
43976,Agosto
43974,Septiembre
83346,Enero
30081,Enero
17677,Enero
56474,Marzo
42066,Septiembre
11958,Marzo
192675,Enero
5177,Mayo
20122,Octubre
33673,Agosto
297853,Junio
18437,Julio
38432,Noviembre
8270,Marzo
9955,Marzo
16201,Octubre
57241,Noviembre
10172,Abril
1683,Abril
10107,Abril
1267,Marzo
16018,Septiembre
22311,Febrero
13249,Septiembre
175027,Julio
1272,Abril
23024,Septiembre
1590,Septiembre
32390,Noviembre
9903,Octubre
28433,Agosto
22549,Mayo
10798,Octubre
47848,Diciembre
102227,Noviembre
13377,Diciembre
14945,Enero
11515,Noviembre
7183,Abril
8271,Abril
1534,Enero
13158,Abril
118536,Abril
23397,Marzo
35838,Marzo
20405,Enero
18777,Septiembre
16392,Abril
17422,Mayo
63951,Febrero
32627,Enero
1407,Febrero
81309,Abril
15534,Septiembre
30694,Octubre
1441,Abril
6145,Abril
9843,Diciembre
54659,Agosto
48994,Marzo
18767,Enero
10294,Abril
32623,Enero
1987,Abril
13067,Abril
10111,Mayo
30307,Febrero
1268,Marzo
185158,Marzo
21810,Agosto
9785,Abril
13280,Abril
14636,Abril
559,Mayo
1950,Mayo
13352,Noviembre
28304,Agosto
20553,Enero
24397,Abril
20525,Junio
13894,Septiembre
38907,Mayo
18549,Noviembre
37933,Julio
20025,Octubre
14240,Mayo
13574,Abril
13569,Diciembre
49081,Octubre
17439,Enero
13171,Diciembre
16447,Mayo
4977,Octubre
15008,Agosto
31866,Diciembre
46875,Noviembre
27904,Agosto
11705,Mayo
19947,Marzo
43969,Mayo
2269,Enero
11798,Septiembre
28772,Mayo
1919,Septiembre
4964,Junio
2976,Julio
8421,Mayo
41380,Noviembre
1562,Abril
13159,Mayo
14547,Mayo
11205,Agosto
36676,Abril
38077,Octubre
10004,Mayo
43618,Septiembre
43397,Febrero
25395,Abril
810,Mayo
5723,Marzo
285,Mayo
12526,Mayo
3432,Junio
1872,Abril
15568,Junio
14208,Octubre
14207,Diciembre
24200,Septiembre
50153,Abril
18902,Enero
5488,Diciembre
15860,Julio
8748,Julio
3489,Febrero
55823,Octubre
10063,Mayo
13979,Mayo
12225,Septiembre
298,Junio
10832,Julio
36143,Agosto
14064,Junio
13742,Febrero
2241,Octubre
39465,Diciembre
12561,Diciembre
36679,Diciembre
40765,Diciembre
30574,Diciembre
37959,Octubre
18206,Abril
1691,Junio
29617,Enero
1990,Mayo
170261,Octubre
22049,Diciembre
9408,Junio
1979,Junio
14043,Junio
10288,Septiembre
74055,Diciembre
45664,Noviembre
1991,Mayo
43353,Junio
9952,Septiembre
60400,Enero
32004,Marzo
17035,Febrero
17320,Abril
21427,Marzo
17660,Marzo
9724,Septiembre
1294,Junio
33294,Enero
57425,Mayo
42700,Enero
12713,Febrero
25875,Septiembre
12543,Junio
13120,Abril
34573,Diciembre
71822,Mayo
13807,Septiembre
11211,Agosto
27138,Noviembre
85535,Enero
2748,Septiembre
54934,Septiembre
125025,Junio
55859,Abril
27464,Enero
122291,Octubre
28666,Octubre
41930,Diciembre
75350,Marzo
77621,Enero
43229,Junio
266525,Enero
9815,Febrero
12695,Mayo
32575,Julio
49870,Octubre
37985,Junio
42464,Marzo
2359,Mayo
442,Septiembre
25150,Marzo
63096,Junio
43836,Julio
1988,Enero
3021,Julio
2196,Febrero
18425,Agosto
19606,Marzo
1571,Junio
2959,Julio
6022,Junio
2698,Junio
1858,Junio
14125,Marzo
675,Junio
3563,Julio
40618,Enero
26185,Enero
31652,Febrero
30443,Enero
18763,Septiembre
13491,Diciembre
11404,Abril
16083,Mayo
37292,Agosto
27683,Octubre
13402,Enero
19968,Enero
24582,Septiembre
4688,Septiembre
13337,Enero
27359,Mayo
101897,Abril
54494,Octubre
10857,Octubre
81847,Agosto
43898,Enero
44502,Septiembre
18632,Marzo
32444,Enero
7547,Enero
10074,Agosto
2270,Agosto
757,Marzo
15581,Julio
14219,Marzo
35,Julio
5857,Julio
3638,Julio
6589,Agosto
8669,Febrero
15934,Septiembre
2503,Agosto
14123,Agosto
88527,Junio
155386,Enero
4516,Septiembre
8141,Febrero
59995,Julio
14217,Octubre
54546,Enero
10795,Noviembre
20163,Febrero
31777,Agosto
33916,Marzo
24159,Junio
1721,Diciembre
31601,Octubre
25360,Mayo
34588,Enero
40060,Abril
18650,Junio
8363,Agosto
4658,Junio
5956,Enero
6535,Julio
1127,Septiembre
9847,Abril
23861,Diciembre
1393,Julio
2701,Abril
12455,Agosto
28049,Julio
23495,Octubre
13074,Junio
17274,Mayo
17350,Enero
21494,Enero
5174,Agosto
28742,Enero
9703,Abril
22085,Junio
3542,Noviembre
43750,Octubre
9750,Agosto
10760,Septiembre
4349,Agosto
14223,Abril
13068,Enero
9561,Enero
14144,Agosto
4858,Agosto
10431,Agosto
15156,Agosto
12435,Agosto
14877,Mayo
2082,Agosto
11835,Agosto
1845,Febrero
14229,Marzo
13385,Diciembre
6609,Noviembre
45211,Noviembre
48169,Agosto
13958,Agosto
81700,Noviembre
2335,Febrero
10961,Octubre
22779,Julio
10071,Septiembre
4351,Mayo
12994,Enero
42735,Marzo
2882,Febrero
53975,Septiembre
13501,Enero
6916,Marzo
84242,Noviembre
1992,Abril
5176,Septiembre
4141,Julio
13173,Agosto
14348,Diciembre
14786,Agosto
31058,Septiembre
19583,Enero
4347,Agosto
13529,Marzo
13241,Septiembre
523,Marzo
2009,Agosto
12901,Julio
13722,Abril
3469,Enero
4413,Septiembre
6973,Agosto
7913,Enero
15019,Mayo
77210,Diciembre
4629,Septiembre
15361,Marzo
5353,Septiembre
2252,Septiembre
14788,Septiembre
63607,Octubre
13072,Abril
30365,Enero
42170,Abril
13754,Diciembre
14284,Enero
20308,Enero
6641,Septiembre
15071,Julio
8414,Enero
10425,Julio
24170,Noviembre
20942,Julio
7737,Septiembre
13257,Septiembre
10030,Septiembre
5915,Septiembre
13680,Septiembre
4588,Septiembre
14313,Septiembre
2728,Agosto
2274,Octubre
9038,Octubre
7211,Octubre
4538,Septiembre
2001,Mayo
4517,Septiembre
4566,Septiembre
4520,Octubre
6615,Octubre
4513,Octubre
5125,Septiembre
3877,Septiembre
8954,Septiembre
4771,Octubre
10759,Octubre
14251,Octubre
14848,Septiembre
14930,Mayo
9773,Abril
13538,Abril
18421,Septiembre
4512,Septiembre
84972,Octubre
37954,Octubre
39893,Octubre
13197,Febrero
15048,Febrero
14041,Abril
9898,Mayo
1922,Febrero
41044,Junio
84567,Octubre
15669,Octubre
2011,Mayo
5708,Septiembre
5951,Septiembre
