id,title,release_year,vote_average,vote_count
16374,Sometimes in April,2005,7.2,16.0
14759,Bookies,2003,6.8,19.0
121043,Angel In My Pocket,1969,5.0,1.0
10753,Police Story 2,1988,6.9,93.0
27053,Le Jour se Lève,1939,7.4,25.0
30230,International House,1933,5.2,6.0
11636,New Police Story,2004,7.0,176.0
44407,The Edge of the World,1937,6.4,7.0
43529,Golden Boy,1939,5.8,10.0
22575,Go West,1940,6.7,26.0
14286,Why We Fight,2005,7.8,33.0
61044,Companeros,1970,6.7,16.0
1676,Will Penny,1967,6.4,20.0
27645,200 Motels,1971,5.5,5.0
34181,Gertrud,1964,7.3,33.0
26259,Come Drink with Me,1966,6.9,28.0
77744,Kitty Foyle,1940,5.3,8.0
8814,Doom,2005,5.0,619.0
9923,Domino,2005,6.0,450.0
7553,Waiting...,2005,6.2,241.0
8202,Æon Flux,2005,5.4,717.0
3118,Frankenstein 90,1984,0.0,0.0
2125,Wedlock,1991,5.7,26.0
1947,An Unfinished Life,2005,6.7,165.0
9074,The Man,2005,5.4,137.0
16133,Survive Style 5+,2004,7.6,55.0
10319,Woyzeck,1979,6.6,44.0
28001,It's a Gift,1934,6.2,18.0
49220,Zozo,2005,5.4,7.0
17584,Blue Hill Avenue,2001,6.8,9.0
42168,Chapter Two,1979,7.5,2.0
29656,16 Years of Alcohol,2003,6.8,8.0
8643,The Exorcism of Emily Rose,2005,6.3,675.0
9315,Flightplan,2005,6.1,796.0
3933,Corpse Bride,2005,7.2,1957.0
8923,Green Street Hooligans,2005,7.1,652.0
59,A History of Violence,2005,6.9,850.0
257,Oliver Twist,2005,6.7,283.0
15487,The Greatest Game Ever Played,2005,6.9,112.0
398,Capote,2005,6.9,394.0
18651,The Story of Vernon and Irene Castle,1939,6.8,10.0
30941,The Anderson Tapes,1971,6.4,40.0
10254,Born to Fight,2004,5.3,13.0
647,Final Fantasy VII: Advent Children,2005,6.7,290.0
349,Cockles and Muscles,2005,5.1,7.0
14544,Roll Bounce,2005,6.0,28.0
20668,Daltry Calhoun,2005,5.4,8.0
11968,Into the Blue,2005,5.8,466.0
27176,"The Prize Winner of Defiance, Ohio",2005,5.8,16.0
14517,Mirrormask,2005,6.6,107.0
88286,Kwik Stop,2001,7.4,4.0
33623,Innocence,2004,6.4,23.0
31227,4,2005,5.2,10.0
120515,Book of Love,2004,5.1,7.0
36909,American Yakuza,1993,5.9,15.0
56518,The Flowers of St. Francis,1950,6.2,13.0
17209,Madhouse,2004,5.6,40.0
10087,Man to Man,2005,7.1,8.0
11627,Münchhausen,1943,6.8,16.0
34870,Medea,1988,6.6,14.0
533,The Curse of the Were-Rabbit,2005,6.8,660.0
10703,Seven Swords,2005,6.0,46.0
5236,Kiss Kiss Bang Bang,2005,7.2,900.0
32237,Whispering Corridors 3: Wishing Stairs,2003,5.9,30.0
11344,A Bittersweet Life,2005,7.5,170.0
9060,Dumplings,2004,6.4,58.0
31056,A Short Film About Love,1988,7.9,65.0
43807,"All This, and Heaven Too",1940,5.9,12.0
5471,Beowulf & Grendel,2005,6.1,62.0
19082,No Direction Home: Bob Dylan,2005,7.5,33.0
46315,Valerie and Her Week of Wonders,1970,6.9,53.0
45799,Everybody's Fine,1990,6.4,24.0
36498,Hail the Conquering Hero,1944,7.1,17.0
9763,Goal!: The Dream Begins,2005,6.6,244.0
30082,Forty Shades of Blue,2005,6.0,2.0
56475,Touch the Sound,2004,7.5,2.0
24019,Angels in America,2003,6.8,52.0
15058,Speak,2004,6.7,144.0
10017,The Wraith,1986,5.9,109.0
10475,Factotum,2005,6.4,46.0
1559,Sweet Movie,1974,5.8,36.0
20674,By Dawn's Early Light,1990,6.3,17.0
3527,Don't Come Knocking,2005,6.4,23.0
27974,Bullets or Ballots,1936,6.8,12.0
11931,In Her Shoes,2005,6.0,446.0
32990,Mother of Mine,2005,6.8,18.0
17010,The Ketchup Effect,2004,5.3,15.0
27759,55 Days at Peking,1963,6.5,38.0
21838,Dead & Breakfast,2004,5.8,36.0
12612,Freeze Frame,2004,6.9,18.0
26513,Punishment Park,1971,7.6,38.0
43110,The Mating Game,1959,5.0,2.0
10707,The Squid and the Whale,2005,6.9,229.0
9910,Two for the Money,2005,5.9,156.0
38583,Separate Lies,2005,6.1,7.0
77468,Fourteen Sucks,2004,5.7,3.0
15493,Star Wreck: In the Pirkinning,2005,6.6,27.0
53864,Evelyn Prentice,1934,5.1,6.0
142,Brokeback Mountain,2005,7.5,1531.0
56778,Blue Vinyl,2002,6.0,3.0
9621,Elizabethtown,2005,6.1,335.0
9701,North Country,2005,6.9,127.0
45899,Leila,1997,6.7,5.0
3291,"Good Night, and Good Luck.",2005,6.8,274.0
34662,Li'l Abner,1959,10.0,1.0
12920,Dreamer: Inspired By a True Story,2005,6.4,72.0
56798,The Profession of Arms,2001,5.9,8.0
20853,Detective Story,1951,6.5,23.0
16608,The Proposition,2005,7.1,221.0
25517,The Gospel,2005,5.4,8.0
16430,Dandelion,2004,7.8,4.0
24408,C.S.A.: The Confederate States of America,2004,5.9,22.0
791,The Fog,2005,3.8,191.0
19965,Loggerheads,2005,6.4,7.0
38828,Left Behind III: World at War,2005,4.4,20.0
33241,Protocols Of Zion,2005,6.5,4.0
53935,Living 'til the End,2005,7.0,1.0
2610,Shopgirl,2005,5.7,80.0
21246,Kids in America,2005,5.8,9.0
9729,Where the Truth Lies,2005,5.9,67.0
15276,Barely Legal,2003,5.2,50.0
191599,Emmanuel's Gift,2005,0.0,0.0
8066,Stay,2005,6.5,346.0
18428,Confess,2005,5.0,1.0
1656,The Legend of Zorro,2005,5.9,909.0
182097,God's Sandbox,2002,0.0,0.0
41566,New York Doll,2005,6.8,8.0
6963,The Weather Man,2005,6.0,292.0
215,Saw II,2005,6.3,1288.0
2313,Prime,2005,5.7,268.0
45967,One Wonderful Sunday,1947,7.1,13.0
37124,Will Success Spoil Rock Hunter?,1957,6.6,16.0
16729,Don't Move,2004,7.0,51.0
178469,Three Rooms of Melancholia,2004,6.0,2.0
31718,"Race for Your Life, Charlie Brown",1977,6.6,17.0
226594,Jerusalem,1996,6.0,5.0
10915,"A Genius, Two Friends, and an Idiot",1975,6.6,27.0
5335,Teorema,1968,6.8,51.0
9993,Little Fish,2005,5.9,25.0
8274,American Pie Presents: Band Camp,2005,5.3,553.0
25918,Champion,1949,6.1,21.0
29111,Requiem for a Vampire,1971,5.4,15.0
20128,Life Is a Miracle,2004,7.3,42.0
26845,Tarzan the Ape Man,1932,6.5,42.0
18994,Tarzan and His Mate,1934,6.1,38.0
12617,Midnight Lace,1960,6.9,24.0
10799,Empire of the Wolves,2005,5.5,57.0
42000,The Great Yokai War,2005,5.8,16.0
36102,The Swindle,1955,7.0,20.0
3554,Mahogany,1975,6.3,6.0
14897,Angels in Fast Motion,2005,5.3,8.0
1951,Manderlay,2005,6.9,81.0
68013,Week-End in Havana,1941,5.0,1.0
16022,Nine Lives,2005,6.2,13.0
23196,South Central,1992,6.6,20.0
25763,Damnation Alley,1977,5.0,27.0
35580,The Bridges at Toko-Ri,1954,5.9,16.0
259,Love on the Run,1979,6.9,19.0
34207,Duck Season,2004,7.2,17.0
32117,Aprile,1998,7.0,22.0
19354,The Adventures of Prince Achmed,1926,7.8,36.0
28170,The Gore Gore Girls,1972,6.0,17.0
10851,Revolver,2005,6.3,415.0
16231,Wild Zero,1999,5.5,16.0
81220,Everything Put Together,2001,5.0,2.0
25,Jarhead,2005,6.6,776.0
105299,Siblings,2004,5.8,5.0
15083,Ushpizin,2004,6.3,5.0
9982,Chicken Little,2005,5.6,974.0
13994,Romance & Cigarettes,2005,6.0,33.0
73473,To The Other Side,2004,5.9,4.0
12877,Dead Man's Shoes,2004,7.2,155.0
11661,Joyeux Noël,2005,7.2,216.0
5620,Count Dracula,1970,6.2,21.0
23220,The Brides of Dracula,1960,6.2,46.0
43440,The Stratton Story,1949,6.1,7.0
39261,The House That Dripped Blood,1971,6.3,27.0
54801,Night of the Big Heat,1967,5.4,13.0
28667,The Gorgon,1964,6.4,36.0
38761,Night of the Lepus,1972,4.9,25.0
7974,The Match Factory Girl,1990,7.0,40.0
60409,Zombie and the Ghost Train,1991,7.7,3.0
44389,Highball,1997,4.5,4.0
10060,Get Rich or Die Tryin',2005,6.3,188.0
46917,Sword of the Beast,1965,7.3,13.0
10033,Just Friends,2005,5.9,424.0
231,Syriana,2005,6.3,455.0
59388,Calamari Union,1985,6.8,18.0
41764,The Best Intentions,1992,6.0,10.0
28212,La Vie de Bohème,1992,7.4,26.0
68098,Menolippu Mombasaan,2002,4.8,6.0
8999,Derailed,2005,6.1,322.0
8555,Creep,2004,5.5,136.0
4348,Pride & Prejudice,2005,7.8,1406.0
47540,Keep Your Distance,2005,3.7,5.0
10064,Edison,2005,5.4,82.0
125300,Hi-Life,1998,4.0,2.0
9885,Wolf Creek,2005,6.1,288.0
9392,The Descent,2005,6.9,1029.0
47473,Summer Interlude,1951,7.6,24.0
20347,Takeshis',2005,6.2,17.0
14837,Forty Guns,1957,6.3,21.0
674,Harry Potter and the Goblet of Fire,2005,7.5,5758.0
24625,Dinner with Friends,2001,5.2,13.0
69,Walk the Line,2005,7.3,732.0
1833,Rent,2005,6.7,159.0
44163,A Story of Floating Weeds,1934,6.3,13.0
65045,My Mother's Smile,2002,6.4,9.0
46591,Fists in the Pocket,1965,8.4,23.0
6795,Zathura: A Space Adventure,2005,6.1,808.0
11421,CRAZY,2005,7.4,142.0
7301,Lonesome Jim,2005,6.4,26.0
108843,Our Vines Have Tender Grapes,1945,3.9,5.0
16156,Sarah Silverman: Jesus Is Magic,2005,6.8,16.0
24618,Bee Season,2005,5.2,26.0
1420,Breakfast on Pluto,2005,7.0,77.0
9005,The Ice Harvest,2005,5.8,83.0
13499,"Yours, Mine & Ours",2005,5.7,233.0
17952,In The Mix,2005,4.5,21.0
7548,The Libertine,2004,5.9,128.0
20436,First Descent,2005,6.0,2.0
7010,The Wild Geese,1978,6.3,62.0
6529,Hondo,1953,6.3,42.0
20345,The Bird with the Crystal Plumage,1970,7.1,90.0
15184,A Good Woman,2004,6.0,39.0
86666,Gate of Flesh,1964,5.8,13.0
24223,Brides,2004,6.7,8.0
3124,The Evil of Frankenstein,1964,6.5,26.0
8425,The Clockmaker of St. Paul,1974,6.8,12.0
44710,Welcome to the Roses,2003,5.7,24.0
2153,The Driver,1978,7.1,91.0
48121,Mondovino,2004,6.4,5.0
42489,Sounder,1972,6.5,11.0
116,Match Point,2005,7.2,1134.0
35124,Nazarin,1959,7.5,23.0
43176,Ziegfeld Follies,1945,5.0,11.0
5741,Lorna,1964,6.8,8.0
20416,The Deep,1977,5.7,63.0
41189,The Dying Gaul,2005,6.7,8.0
19215,After Innocence,2005,7.0,4.0
84090,The Citadel,1938,6.8,4.0
61340,Beyond the Gates of Splendor,2002,0.0,0.0
253250,A Southern Yankee,1948,6.0,1.0
67,Paradise Now,2005,6.9,63.0
64972,The Kid & I,2005,5.3,3.0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.7,2709.0
254,King Kong,2005,6.6,2403.0
1904,Memoirs of a Geisha,2005,7.3,670.0
9043,The Family Stone,2005,6.1,256.0
2008,The Promise,2005,5.0,29.0
21454,Kiss of Death,1947,7.0,28.0
42687,Where Were You When the Lights Went Out?,1968,5.9,5.0
27915,Cuban Rafters,2002,9.0,2.0
14695,Havoc,2005,5.1,80.0
27031,Samurai Rebellion,1967,7.9,38.0
55396,Koirankynnen leikkaaja,2004,6.8,4.0
917,Mother India,1957,6.8,11.0
17595,Cowards Bend the Knee,2003,8.0,3.0
43322,A Generation,1955,7.0,12.0
43118,"Ivan the Terrible, Part II: The Boyars' Plot",1958,7.0,21.0
19058,Down,2001,4.1,18.0
36826,The Loveless,1981,5.7,5.0
22908,A Room for Romeo Brass,1999,7.3,18.0
42234,Dona Flor and Her Two Husbands,1976,6.2,13.0
9515,The Matador,2005,6.2,137.0
16151,Look Both Ways,2005,5.3,11.0
29595,Wal-Mart: The High Cost of Low Price,2005,6.9,24.0
9721,7 Seconds,2005,4.3,51.0
20858,8 Million Ways to Die,1986,5.6,23.0
35896,Beyond the Forest,1949,5.9,9.0
80316,Phffft!,1954,7.5,4.0
23478,Mozart and the Whale,2005,6.5,41.0
92272,The Organization,1971,7.2,6.0
84847,Cinderella Liberty,1973,6.8,4.0
43812,Knute Rockne All American,1940,6.2,8.0
23606,A Scene at the Sea,1991,7.1,27.0
2777,Birdcage Inn,1998,6.3,17.0
25651,Real Fiction,2000,4.5,8.0
25650,Address Unknown,2001,7.2,17.0
8290,Don't Look Now: We're Being Shot At,1966,7.8,234.0
17382,They Died with Their Boots On,1941,6.1,20.0
8053,The Three Burials of Melquiades Estrada,2005,7.0,180.0
20003,House of Strangers,1949,5.5,15.0
43350,Lili,1953,6.0,13.0
11466,Slim Susie,2003,7.2,20.0
21040,Executive Protection,2001,6.3,9.0
13653,The Aura,2005,6.9,42.0
36775,The Ambushers,1967,4.6,7.0
56373,Day of Anger,1967,6.4,31.0
612,Munich,2005,7.0,706.0
9899,The Producers,2005,6.1,153.0
546,Transamerica,2005,6.9,149.0
2800,Rumor Has It...,2005,5.3,309.0
9641,Cheaper by the Dozen 2,2005,5.8,542.0
7552,Fun with Dick and Jane,2005,5.9,639.0
9927,The Ringer,2005,5.6,110.0
9681,Casanova,2005,6.2,219.0
10773,Mrs Henderson Presents,2005,6.4,62.0
18840,The White Countess,2005,6.9,21.0
18189,Dirty Love,2005,4.9,26.0
4495,The Spirit of the Beehive,1973,7.5,75.0
22014,Our Father,2002,6.2,5.0
18614,Interrogation,1989,6.9,16.0
22975,Richard Pryor: Live in Concert,1979,7.4,33.0
10597,Kevin & Perry Go Large,2000,5.6,49.0
88953,The Ear,1970,7.5,10.0
10809,The Debutantes,2003,4.3,6.0
13925,Luxo Jr.,1986,7.1,148.0
9687,Keeping Mum,2005,6.5,165.0
33081,Paheli,2005,6.3,20.0
20546,Goodnight Mister Tom,1998,6.0,16.0
20530,Late Spring,1949,8.2,70.0
9568,The Dentist,1996,5.1,60.0
43899,David Copperfield,1935,5.4,13.0
107667,Family,1996,7.0,2.0
18809,How to Irritate People,1969,6.5,10.0
17835,Threads,1984,7.9,54.0
6935,Yamakasi,2001,5.8,140.0
20641,Love's Enduring Promise,2004,6.8,14.0
154105,After Image,2001,3.0,2.0
66192,After Midnight,1989,5.3,8.0
11400,The New World,2005,6.4,336.0
37910,Voices of a Distant Star,2002,6.5,62.0
90967,"When You Comin' Back, Red Ryder?",1979,7.5,1.0
13669,Christmas in Connecticut,1945,7.1,35.0
60566,She,1935,4.7,7.0
30095,Passport to Pimlico,1949,6.8,22.0
16665,Whisky Galore!,1949,6.9,33.0
63395,A Run for Your Money,1949,7.0,1.0
43355,The Master of Ballantrae,1953,5.5,8.0
14241,7 Faces of Dr. Lao,1964,6.9,21.0
79406,Samurai Assassin,1965,6.2,9.0
92285,Lies My Father Told Me,1975,0.0,0.0
42269,We All Loved Each Other So Much,1974,8.2,29.0
38785,The Boys of Baraka,2005,6.5,2.0
55544,Tartuffe,1925,7.5,8.0
4550,Sympathy for Lady Vengeance,2005,7.4,362.0
36380,Boys Don't Cry,2000,7.5,19.0
68646,Superprodukcja,2002,2.0,1.0
16433,Grand Theft Parsons,2003,6.0,11.0
30669,Devil's Pond,2003,5.2,9.0
78315,The Cross of Lorraine,1943,5.6,7.0
44345,The Cutting Edge: The Magic of Movie Editing,2004,7.1,28.0
46041,The Quiller Memorandum,1966,6.0,22.0
21735,49th Parallel,1941,6.6,20.0
6934,Yesterday,2004,8.3,6.0
174865,Penelope,1966,6.8,4.0
34081,Ted Bundy,2002,5.6,38.0
10045,District B13,2004,6.5,572.0
168705,BloodRayne,2005,3.6,120.0
1690,Hostel,2005,5.7,913.0
9900,Grandma's Boy,2006,6.6,222.0
9044,Tristan & Isolde,2006,6.4,240.0
9918,Glory Road,2006,7.2,145.0
17379,Last Holiday,2006,6.4,123.0
10982,Hoodwinked!,2005,6.0,491.0
25608,April's Shower,2003,5.0,3.0
834,Underworld: Evolution,2006,6.4,1548.0
25890,Looking for Comedy in the Muslim World,2005,5.6,12.0
39345,Casper Meets Wendy,1998,5.4,83.0
44940,Hell Drivers,1957,6.8,11.0
26782,Shadows of Forgotten Ancestors,1965,7.5,35.0
37865,Buried Alive,1990,6.0,31.0
27742,Séance,2000,7.6,8.0
72856,Hallelujah,1929,2.5,2.0
4772,Cul-de-sac,1966,6.9,48.0
14226,Riding Alone for Thousands of Miles,2005,7.3,21.0
2455,Confidentially Yours,1983,7.1,25.0
12701,Revolution,1985,5.3,22.0
21519,Project A,1983,7.1,93.0
27622,A Woman's Face,1941,6.1,8.0
43626,Sword of Gideon,1986,4.0,3.0
16553,Little Manhattan,2005,6.9,181.0
25652,Crocodile,1996,6.3,12.0
45802,The Lower Depths,1936,7.6,11.0
39788,Vinci,2004,6.9,16.0
12517,The Ordeal,2006,5.6,62.0
65891,The Dunwich Horror,1970,5.1,23.0
24580,The Creeping Unknown,1955,6.6,43.0
11246,Hellraiser: Hellseeker,2002,4.7,79.0
49683,Inside Daisy Clover,1966,4.9,15.0
52728,Gamera vs. Gyaos,1967,6.1,7.0
23957,Over the Edge,1979,7.7,36.0
49653,Roads to Koktebel,2003,6.8,5.0
27344,Swamp Women,1956,3.8,7.0
7295,8MM 2,2005,4.1,28.0
78237,On Probation,2005,6.8,17.0
29952,Bombón: The Dog,2004,7.0,15.0
28638,The Bird People in China,1998,7.0,26.0
14942,Thoughtcrimes,2003,6.7,12.0
7509,Water,2005,6.7,35.0
24269,The Temptations,1998,6.9,14.0
2117,Sophie Scholl: The Final Days,2005,7.1,109.0
47250,The Big House,1930,5.5,4.0
36768,Uuno Turhapuro armeijan leivissä,1984,6.4,8.0
29040,Matti: Hell Is for Heroes,2006,5.8,12.0
9912,The World's Fastest Indian,2005,7.3,168.0
24163,As Tears Go By,1988,6.9,48.0
1969,Bandidas,2006,5.8,319.0
31858,Made in Britain,1982,6.4,19.0
8435,A Cock and Bull Story,2005,6.2,43.0
34187,The Bitter Tea of General Yen,1933,5.7,20.0
12116,Love in the Afternoon,1972,7.6,24.0
53367,Charlie: The Life and Art of Charles Chaplin,2003,6.5,27.0
38349,Wilby Wonderful,2004,5.8,16.0
124484,The Mystery of Rampo,1994,7.0,1.0
45759,Helter Skelter,2004,5.3,10.0
11183,French Fried Vacation,1978,6.6,191.0
13275,Annapolis,2006,6.0,94.0
11565,Big Momma's House 2,2006,5.4,376.0
11283,Nanny McPhee,2005,6.4,742.0
97936,Sweet November,1968,8.3,2.0
19416,Double Dare,2004,6.9,7.0
17,The Dark,2006,5.6,76.0
27568,Panic in Year Zero!,1962,5.8,31.0
27629,Here Comes the Groom,1951,4.5,2.0
45726,Julie,1956,4.3,6.0
33117,Tea for Two,1950,8.0,1.0
108994,Green Dolphin Street,1947,8.0,1.0
54227,Lt. Robin Crusoe U.S.N.,1966,6.0,6.0
25167,Bye Bye Birdie,1963,5.8,36.0
16452,The Comedians of Comedy,2005,7.1,14.0
61105,The Honey Pot,1967,6.3,14.0
31894,The Tuskegee Airmen,1995,6.4,26.0
9286,Final Destination 3,2006,5.8,1000.0
86168,I Could Go on Singing,1963,6.6,8.0
15363,Something New,2006,6.2,49.0
30712,Free Money,1998,5.7,9.0
31416,The Wind,1928,6.8,22.0
292,Dave Chappelle's Block Party,2005,6.5,29.0
37631,Madame Curie,1943,6.7,10.0
77291,Orfeu,1999,4.9,8.0
196918,The Sex of the Stars,1993,5.0,1.0
1544,Imagine Me & You,2005,7.0,181.0
1651,Mississippi Mermaid,1969,6.7,33.0
33095,Good Old Daze,1994,7.1,42.0
33799,Place Vendome,1998,6.3,5.0
42328,Broken Lance,1954,5.1,13.0
31432,The Four Horsemen of the Apocalypse,1921,6.6,8.0
61559,Sabah,2005,4.7,6.0
20981,The Call of Cthulhu,2005,6.9,41.0
12096,The Pink Panther,2006,5.6,570.0
33061,Troll,1986,4.9,60.0
5145,The Business,2005,6.6,42.0
9975,Curious George,2006,6.1,109.0
9754,Firewall,2006,5.6,270.0
36495,The Great McGinty,1940,6.9,13.0
52612,Le créateur,1999,6.0,11.0
23965,The White Diamond,2004,6.5,17.0
29269,Tony Takitani,2004,6.7,16.0
10053,When a Stranger Calls,2006,5.4,273.0
10263,Tamara,2005,5.1,64.0
7515,London,2005,6.1,96.0
15675,Neil Young: Heart of Gold,2006,8.2,5.0
9959,Freedomland,2006,5.2,71.0
14256,Winter Passing,2006,6.7,28.0
9036,Eight Below,2006,6.7,553.0
10073,Date Movie,2006,3.6,225.0
7304,Running Scared,2006,7.0,332.0
16781,Madea's Family Reunion,2006,6.0,77.0
24432,Doogal,2006,3.2,18.0
9920,Ultraviolet,2006,4.8,468.0
10025,Just My Luck,2006,5.8,512.0
9682,Pulse,2006,5.0,154.0
17700,Deep Sea 3D,2006,5.7,21.0
2207,16 Blocks,2006,6.2,675.0
14086,Agatha and the Storm,2004,6.3,9.0
14887,Bongwater,1997,5.0,12.0
44435,Trauma,1993,5.8,32.0
18747,Election,2005,6.7,51.0
9756,Half Light,2006,5.9,76.0
34581,Twist of Faith,2005,6.0,3.0
6877,Failure to Launch,2006,5.5,407.0
14609,Ultimate Avengers,2006,6.5,85.0
950,Ice Age: The Meltdown,2006,6.5,3034.0
10912,All Quiet on the Western Front,1979,5.9,34.0
9968,The Big White,2005,6.3,91.0
4173,Stromboli,1950,6.8,28.0
43386,Cyrano de Bergerac,1950,5.9,6.0
10116,Shinobi: Heart Under Blade,2005,6.4,54.0
113479,Every Man for Himself,1980,6.1,10.0
18493,Chronos,1985,7.4,20.0
16791,Five Children and It,2004,5.5,67.0
7483,Free Zone,2005,4.8,16.0
20442,The Naked Spur,1953,6.6,45.0
15590,The Prince & Me 2: The Royal Wedding,2006,4.6,73.0
1967,Ask the Dust,2006,5.2,42.0
752,V for Vendetta,2006,7.7,4562.0
9655,She's the Man,2006,6.4,691.0
9388,Thank You for Smoking,2005,7.1,670.0
9950,Find Me Guilty,2006,6.5,139.0
388,Inside Man,2006,7.3,1671.0
868,Tsotsi,2005,6.9,96.0
14191,Aquamarine,2006,5.8,372.0
25874,The Illustrated Man,1969,5.4,15.0
18009,Leprechaun 2,1994,4.8,51.0
19286,Leprechaun 3,1995,5.0,42.0
19287,Leprechaun 4: In Space,1996,3.6,34.0
18011,Leprechaun in the Hood,2000,4.4,29.0
114875,The Dark at the Top of the Stairs,1960,7.0,1.0
49781,Story of a Love Affair,1950,6.6,15.0
9648,The Man Who Sued God,2001,6.1,23.0
1379,Lights in the Dusk,2006,6.6,27.0
62719,Kummeli Stories,1995,6.4,13.0
29481,Stranger on the Third Floor,1940,6.1,20.0
9792,The Hills Have Eyes,2006,6.1,726.0
10067,The Shaggy Dog,2006,4.5,138.0
55676,A Personal Journey with Martin Scorsese Through American Movies,1995,8.3,31.0
11573,Inspector Clouseau,1968,4.1,12.0
46828,Son of the Pink Panther,1993,3.8,44.0
35555,Unknown White Male,2005,6.5,5.0
582,The Lives of Others,2006,7.9,977.0
52885,The Red and the White,1967,6.8,17.0
143223,Fatty Drives the Bus,1999,8.0,1.0
42120,City on Fire,1987,6.9,22.0
88811,"Goodbye South, Goodbye",1996,6.7,6.0
669,Nanook of the North,1922,7.2,50.0
49361,Don't Torture a Duckling,1972,7.6,59.0
98864,Resurrection,1980,6.4,10.0
37939,Youth of the Beast,1963,6.3,23.0
32052,Go Tell the Spartans,1978,6.7,15.0
34732,They Call Me Mister Tibbs!,1970,5.4,12.0
12763,Take the Lead,2006,6.6,171.0
56935,The Lacemaker,1977,5.4,13.0
13222,The Devil and Daniel Johnston,2005,8.1,33.0
42112,L’argent,1983,6.8,36.0
48764,The Trial of Joan of Arc,1962,6.8,23.0
1561,Mouchette,1967,7.3,45.0
31289,The Caiman,2006,6.2,38.0
186,Lucky Number Slevin,2006,7.4,1356.0
8410,The Wild Blue Yonder,2005,5.7,15.0
51311,Wheel of Time,2003,5.9,7.0
21843,Riot On!,2004,4.9,5.0
219,Volver,2006,7.3,419.0
65873,The N Word,2006,6.0,1.0
13751,Akeelah and the Bee,2006,6.7,85.0
52345,Lisbela and the Prisoner,2003,7.5,53.0
53961,Brainstorm,2001,7.4,27.0
10292,Urban Legends: Bloody Mary,2005,4.9,55.0
15639,Larry the Cable Guy: Health Inspector,2006,3.3,17.0
10069,Stay Alive,2006,5.3,157.0
43887,Annie Oakley,1935,5.5,9.0
3093,Basic Instinct 2,2006,4.6,183.0
9270,Brick,2005,6.8,366.0
11291,The Brothers Lionheart,1977,6.9,22.0
28349,The Dead Hate the Living!,2000,3.9,9.0
10177,Evil Aliens,2006,6.1,42.0
12591,Santa's Slay,2005,5.3,57.0
18045,The Dark Hours,2005,5.5,22.0
16070,This Film Is Not Yet Rated,2006,7.3,118.0
11348,Fragile,2005,6.0,137.0
13960,ATL,2006,6.0,33.0
41263,The Brotherhood of Justice,1986,4.1,6.0
9035,Slither,2006,6.3,324.0
9957,The Benchwarmers,2006,5.2,248.0
30139,Phat Girlz,2006,3.7,10.0
9389,Renaissance,2006,6.7,78.0
460,Go for Zucker,2005,6.6,10.0
28752,The Curse of the Werewolf,1961,6.5,32.0
19059,Dead Fish,2005,5.8,17.0
8998,Friends with Money,2006,5.1,132.0
44947,The King Is Dancing,2000,7.2,13.0
13468,Keane,2004,6.7,25.0
20521,Reefer Madness: The Movie Musical,2005,6.9,23.0
25428,I Love Your Work,2003,6.5,2.0
53296,Beauty and the Bastard,2005,6.2,14.0
79363,Dementia,1955,6.5,11.0
34193,Magic,1978,7.0,59.0
4441,Candy,2006,7.0,152.0
84954,Secrets of a Soul,1926,5.5,5.0
11490,The Child,2005,7.0,49.0
11304,9/11,2002,7.6,21.0
55368,"Lacombe, Lucien",1974,7.2,27.0
18276,Hoot,2006,5.5,44.0
26514,Where the Red Fern Grows,1974,6.7,24.0
4257,Scary Movie 4,2006,5.3,779.0
2652,Hard Candy,2005,6.8,726.0
19592,Dead Birds,2004,5.7,75.0
1629,La Chinoise,1967,7.4,29.0
17111,Shutter,2004,6.8,180.0
9526,A Prairie Home Companion,2006,6.4,84.0
19126,Even Money,2006,5.7,20.0
80556,The Chess Players,1977,6.9,8.0
39045,Pinocchio and the Emperor of the Night,1987,5.3,4.0
27201,Corvette Summer,1978,5.5,16.0
5820,The Sentinel,2006,5.8,230.0
19661,Mirage,1965,6.5,20.0
41338,The President's Last Bang,2005,6.8,10.0
9904,The Wild,2006,5.1,246.0
50724,My Brother's Wife,2005,4.8,14.0
588,Silent Hill,2006,6.3,1093.0
17247,Battle in Heaven,2005,5.6,24.0
9310,American Dreamz,2006,4.9,97.0
48369,Hôtel du Nord,1938,7.4,15.0
18858,Irresistible,2006,5.5,33.0
35545,Mata Hari,1931,6.1,9.0
1557,23,1998,7.1,55.0
16367,Kinky Boots,2005,6.3,89.0
17131,The Glass Key,1942,6.2,25.0
8982,The Protector,2005,6.8,171.0
956,Mission: Impossible III,2006,6.5,2062.0
36253,The Wayward Cloud,2005,6.9,20.0
31506,Die Nibelungen: Siegfried,1924,7.7,19.0
42512,Die Nibelungen: Kriemhild's Revenge,1924,7.5,14.0
1416,The Coast Guard,2002,6.8,29.0
9530,RV,2006,5.6,503.0
9829,United 93,2006,6.9,377.0
10115,Stick It,2006,6.3,153.0
560,Secret Beyond the Door,1948,5.8,21.0
5717,Man Push Cart,2005,7.0,13.0
41292,The World,2005,7.3,18.0
14384,Soldier Blue,1970,7.1,42.0
28432,Footlight Parade,1933,5.8,15.0
19719,LolliLove,2004,6.1,8.0
10008,An American Haunting,2005,5.3,143.0
7870,Down in the Valley,2005,6.0,64.0
34019,The Hidden Blade,2004,7.6,28.0
