id,day_week_spa
43699,domingo
45371,sábado
109970,viernes
24021,miércoles
36691,lunes
39334,viernes
41499,martes
40215,viernes
69847,sábado
33913,miércoles
34647,martes
18530,sábado
27865,martes
52365,viernes
51054,jueves
32866,jueves
42891,sábado
10196,miércoles
21042,miércoles
37301,martes
91487,sábado
29106,lunes
51865,miércoles
37652,martes
4676,miércoles
28478,viernes
51617,jueves
3037,miércoles
208478,viernes
61302,domingo
113012,lunes
108788,jueves
140172,viernes
59231,miércoles
59088,domingo
15102,domingo
24963,martes
36962,lunes
26932,miércoles
40636,viernes
2363,miércoles
423917,domingo
34991,miércoles
34703,viernes
1896,martes
39129,martes
69544,lunes
43449,viernes
76180,domingo
16023,martes
25903,lunes
153913,viernes
25630,martes
28036,sábado
51395,viernes
1789,miércoles
74076,domingo
235199,sábado
34851,sábado
8471,jueves
45622,lunes
43514,sábado
87267,domingo
37659,sábado
166677,viernes
23097,sábado
44711,viernes
20352,jueves
150778,miércoles
58781,viernes
142052,viernes
32921,sábado
24048,domingo
43853,viernes
43849,viernes
27205,miércoles
38365,jueves
64861,martes
27022,martes
27843,sábado
80198,martes
16304,martes
37834,martes
32395,sábado
26682,viernes
41252,viernes
25914,jueves
4556,jueves
18680,miércoles
72356,miércoles
41522,domingo
38575,jueves
39037,sábado
15714,jueves
22556,miércoles
49500,domingo
54857,domingo
110903,viernes
110899,martes
39781,viernes
26350,viernes
100661,domingo
85674,jueves
73861,miércoles
61222,miércoles
40850,domingo
40662,martes
59484,miércoles
54198,jueves
91470,miércoles
47508,jueves
27576,miércoles
86431,jueves
30565,miércoles
42918,sábado
1920,miércoles
53209,domingo
24487,viernes
39768,sábado
162862,viernes
134427,sábado
53232,sábado
37816,sábado
20996,martes
18968,martes
31011,viernes
96525,jueves
1863,sábado
26652,miércoles
65212,lunes
35262,viernes
37098,lunes
26796,sábado
41163,miércoles
85023,lunes
38778,viernes
40428,viernes
104343,sábado
104744,sábado
35019,viernes
17631,miércoles
5899,viernes
18166,viernes
124096,miércoles
86266,sábado
59881,lunes
17914,viernes
37766,viernes
48197,domingo
36274,sábado
26584,viernes
38022,domingo
32497,viernes
90908,sábado
45043,sábado
31262,jueves
21564,jueves
43605,viernes
20007,domingo
25335,viernes
41483,martes
31203,miércoles
54233,sábado
27297,sábado
39303,sábado
21900,viernes
37472,miércoles
29168,martes
108712,jueves
343283,sábado
63075,domingo
38843,viernes
39008,viernes
49609,viernes
37950,sábado
24122,miércoles
27581,viernes
24508,miércoles
41135,martes
37570,viernes
52713,miércoles
5465,domingo
61430,martes
45322,viernes
20591,miércoles
13221,viernes
18848,jueves
42008,jueves
77334,viernes
94618,sábado
102488,viernes
86667,jueves
76000,martes
83360,martes
98328,lunes
33195,jueves
46011,miércoles
53190,martes
28426,viernes
39414,lunes
42039,jueves
19528,lunes
37700,sábado
27578,martes
22538,martes
97735,lunes
45803,viernes
112383,viernes
44629,jueves
44770,miércoles
46391,viernes
149114,domingo
30860,miércoles
67367,sábado
96108,viernes
30966,jueves
47477,domingo
40818,viernes
37951,viernes
43821,viernes
55971,viernes
10271,miércoles
17821,miércoles
23759,lunes
26280,viernes
39800,sábado
8900,jueves
3476,miércoles
9503,jueves
52270,miércoles
44737,viernes
8070,miércoles
46334,miércoles
80364,viernes
21001,viernes
171492,sábado
79829,lunes
39142,miércoles
21781,viernes
19874,viernes
44806,jueves
132883,sábado
43549,jueves
14138,viernes
38150,sábado
47912,viernes
128298,viernes
42565,sábado
43593,viernes
263579,viernes
1914,miércoles
35552,viernes
44718,viernes
67381,miércoles
26035,miércoles
25474,jueves
16346,jueves
33774,jueves
102286,domingo
53446,martes
108232,viernes
44533,viernes
15952,martes
39563,viernes
55520,viernes
41479,domingo
65787,jueves
51759,martes
41248,miércoles
29538,viernes
115109,viernes
42850,martes
31900,miércoles
37842,miércoles
29159,sábado
191550,viernes
122671,lunes
42991,jueves
44140,miércoles
42194,sábado
31443,sábado
33494,viernes
91873,domingo
207937,sábado
20200,miércoles
37259,viernes
62981,miércoles
33682,miércoles
79043,miércoles
28609,jueves
46164,domingo
38358,viernes
113458,jueves
42085,jueves
37581,jueves
84701,jueves
32196,viernes
95597,sábado
55562,jueves
49943,jueves
27579,martes
105347,martes
77057,miércoles
98636,martes
96451,lunes
14158,martes
47670,sábado
55648,jueves
88034,martes
172535,domingo
109466,martes
32638,sábado
37905,viernes
30846,sábado
41210,martes
107983,martes
9761,viernes
57816,jueves
40663,domingo
91396,martes
10165,miércoles
139433,sábado
121471,martes
103745,viernes
54182,sábado
39786,viernes
50641,lunes
55403,viernes
46697,sábado
23631,miércoles
41233,miércoles
17966,sábado
206145,sábado
44255,miércoles
39240,jueves
50338,lunes
38073,miércoles
76237,jueves
129467,sábado
105737,viernes
71839,miércoles
109881,viernes
52337,viernes
32194,viernes
80806,miércoles
44222,martes
13585,lunes
43790,miércoles
30630,viernes
36814,miércoles
32552,lunes
133792,jueves
101422,viernes
132859,lunes
113214,miércoles
33481,viernes
31549,jueves
43642,martes
148482,viernes
13209,viernes
55063,miércoles
22681,viernes
39519,jueves
119764,viernes
40985,martes
40264,miércoles
148175,domingo
28938,miércoles
268021,lunes
4204,martes
35791,jueves
42430,sábado
35716,viernes
37645,martes
69119,viernes
24955,viernes
32151,lunes
55066,viernes
104310,lunes
124315,sábado
66701,sábado
43804,viernes
15915,sábado
8886,jueves
46026,viernes
227196,viernes
148636,domingo
31428,lunes
49813,miércoles
29424,lunes
60678,jueves
39995,sábado
37799,jueves
138522,miércoles
114395,lunes
45162,martes
96172,lunes
15527,viernes
85692,sábado
110748,jueves
40652,viernes
23168,miércoles
45884,martes
35956,domingo
85819,viernes
15834,viernes
22476,jueves
37059,martes
37735,viernes
38167,jueves
38568,jueves
45778,viernes
18046,jueves
27442,martes
107612,viernes
33729,miércoles
50356,miércoles
43939,viernes
46563,miércoles
60076,viernes
15179,viernes
43949,viernes
44992,viernes
33909,jueves
48110,lunes
121154,domingo
59572,miércoles
207681,viernes
41216,sábado
39691,viernes
42530,miércoles
43491,sábado
43890,viernes
37596,jueves
41486,martes
41482,lunes
74714,miércoles
35219,viernes
72913,miércoles
94959,jueves
22734,miércoles
56168,viernes
34145,miércoles
40911,viernes
54720,miércoles
43923,martes
5719,martes
71575,sábado
159186,jueves
2754,jueves
166204,viernes
40970,sábado
161710,sábado
38842,domingo
45261,domingo
73682,lunes
22136,miércoles
38410,viernes
342218,sábado
125946,martes
154442,sábado
201695,sábado
25694,viernes
42318,viernes
36569,miércoles
27023,miércoles
38961,miércoles
56969,viernes
45077,jueves
40599,martes
52221,domingo
165534,miércoles
59581,viernes
67531,sábado
125948,jueves
32021,martes
75938,miércoles
706,jueves
30931,sábado
33009,martes
46198,jueves
18178,miércoles
117211,domingo
41402,viernes
45745,jueves
10378,jueves
39486,viernes
27374,martes
44040,miércoles
12807,viernes
38303,viernes
38408,sábado
42296,viernes
38031,domingo
28018,martes
45729,domingo
44113,jueves
173672,martes
9639,domingo
43894,viernes
85290,miércoles
3592,viernes
44639,viernes
43619,miércoles
43933,viernes
30071,sábado
17031,martes
41994,martes
15375,martes
45094,sábado
70695,domingo
38415,domingo
110502,martes
43369,lunes
111315,viernes
98115,viernes
42188,miércoles
11567,jueves
27441,jueves
30036,viernes
43187,jueves
4706,lunes
9577,viernes
20034,miércoles
41201,martes
19597,viernes
46847,jueves
110790,lunes
16015,viernes
20263,jueves
10311,lunes
50834,sábado
16271,miércoles
12482,viernes
53486,domingo
25633,martes
206577,viernes
166671,miércoles
39933,viernes
81231,viernes
46756,sábado
46812,miércoles
46837,domingo
76825,jueves
16344,viernes
38124,sábado
60035,lunes
35379,viernes
214430,sábado
41308,jueves
75341,viernes
92950,jueves
113456,lunes
44549,viernes
155852,viernes
174792,sábado
131861,miércoles
45739,viernes
45649,viernes
39681,martes
41505,sábado
40048,viernes
8749,viernes
14088,sábado
49218,domingo
50656,martes
16290,viernes
39312,viernes
42307,viernes
45650,miércoles
64156,martes
42941,lunes
50475,jueves
97241,viernes
39440,viernes
52848,sábado
41009,viernes
73348,lunes
52358,lunes
32540,martes
74896,miércoles
44890,jueves
44823,lunes
39514,miércoles
213864,viernes
90930,miércoles
86233,viernes
98364,viernes
44716,jueves
43931,viernes
63611,jueves
47426,lunes
18590,viernes
37810,miércoles
13548,viernes
21431,martes
25073,jueves
155445,martes
20700,martes
114333,lunes
201646,martes
127083,lunes
4921,jueves
370264,miércoles
11389,viernes
45336,martes
165911,domingo
37438,viernes
14397,martes
53655,lunes
52047,martes
27372,miércoles
43681,domingo
41211,miércoles
46332,martes
135198,jueves
44986,domingo
43738,viernes
60665,sábado
43601,viernes
68774,miércoles
4729,miércoles
47792,sábado
46979,viernes
143336,viernes
41436,miércoles
49207,jueves
46103,martes
48016,martes
55536,lunes
6793,jueves
79743,viernes
53792,lunes
67232,viernes
44076,viernes
48015,sábado
35957,viernes
51241,domingo
8316,lunes
31605,lunes
22398,jueves
16029,sábado
44603,viernes
41215,lunes
1782,miércoles
38234,sábado
11391,viernes
41439,jueves
41733,jueves
182756,lunes
77960,miércoles
44115,viernes
38055,jueves
54315,jueves
33600,viernes
54109,viernes
52237,viernes
43819,viernes
43007,miércoles
49863,sábado
44214,jueves
80720,viernes
114096,jueves
91607,martes
130917,domingo
40378,viernes
30979,miércoles
56192,domingo
46537,sábado
49953,martes
43943,jueves
38363,jueves
40716,lunes
43189,jueves
3007,lunes
27563,viernes
61755,domingo
59408,martes
79591,martes
26891,miércoles
39039,sábado
52111,viernes
13630,viernes
45593,viernes
41058,sábado
1673,martes
28671,sábado
14234,lunes
49110,jueves
126238,domingo
65726,sábado
41123,viernes
44442,jueves
48466,jueves
47065,sábado
38325,miércoles
103894,jueves
48000,sábado
71317,miércoles
137504,miércoles
64340,miércoles
44571,miércoles
38368,viernes
112072,viernes
114444,lunes
157178,martes
68849,miércoles
134569,jueves
44048,jueves
38357,martes
48303,martes
43539,jueves
39210,viernes
72421,viernes
62103,domingo
44147,jueves
92096,lunes
43434,miércoles
45958,miércoles
34208,viernes
15036,miércoles
36940,viernes
12444,domingo
45269,lunes
38757,miércoles
46757,martes
71701,domingo
43862,viernes
43437,viernes
24574,domingo
80545,jueves
87387,miércoles
44687,martes
162643,domingo
41999,jueves
13834,sábado
15012,martes
44886,miércoles
45317,viernes
41556,viernes
42363,sábado
52998,miércoles
31031,domingo
49583,miércoles
202768,miércoles
37927,viernes
48486,sábado
56648,miércoles
128442,jueves
110115,sábado
87415,miércoles
95043,sábado
113882,domingo
48871,sábado
93669,domingo
47088,domingo
147622,lunes
35458,viernes
50990,viernes
111396,viernes
36373,jueves
49787,sábado
253074,sábado
64782,lunes
96118,miércoles
26769,martes
43924,domingo
46420,domingo
36615,sábado
83817,sábado
51885,jueves
54523,sábado
73420,sábado
45324,jueves
120835,sábado
33996,viernes
15702,miércoles
15436,miércoles
39358,lunes
6320,miércoles
28699,sábado
47979,miércoles
48838,miércoles
42684,jueves
34764,sábado
37234,viernes
42483,sábado
42561,domingo
42046,lunes
52320,viernes
36405,jueves
35123,sábado
37083,miércoles
51618,miércoles
61370,martes
22135,viernes
53654,domingo
14463,viernes
35395,viernes
38117,viernes
37690,viernes
24837,miércoles
43347,lunes
10140,viernes
47607,viernes
80435,jueves
38340,viernes
121238,viernes
59828,lunes
28155,miércoles
26663,sábado
86608,sábado
80572,martes
37710,miércoles
48946,miércoles
45136,jueves
130424,jueves
44028,viernes
48395,viernes
44982,viernes
60440,jueves
57000,lunes
65041,miércoles
39968,viernes
32234,sábado
12823,miércoles
63290,viernes
71395,miércoles
43114,viernes
59917,miércoles
56693,martes
40882,martes
85876,lunes
62789,jueves
31988,viernes
34667,lunes
5562,viernes
41187,jueves
43614,miércoles
44160,viernes
99738,sábado
95453,viernes
46773,miércoles
70800,martes
60234,miércoles
49296,sábado
1906,viernes
36738,sábado
195833,jueves
49901,jueves
195311,sábado
56142,martes
43919,jueves
84108,viernes
80701,sábado
46503,viernes
48833,viernes
40664,viernes
150838,miércoles
234942,miércoles
118533,miércoles
44441,miércoles
43973,miércoles
50241,miércoles
57489,jueves
37514,viernes
49322,viernes
43930,domingo
46660,jueves
170986,sábado
96366,viernes
44264,miércoles
20526,viernes
44009,viernes
49684,jueves
104720,viernes
111470,viernes
43318,viernes
322799,martes
42888,viernes
130623,domingo
46829,martes
52445,jueves
84086,sábado
44129,jueves
43855,viernes
23108,jueves
121006,viernes
18029,sábado
62567,viernes
37080,sábado
30023,domingo
50701,viernes
250810,lunes
107592,jueves
83036,sábado
50673,viernes
30548,jueves
26138,jueves
40149,sábado
10817,jueves
31300,jueves
54178,miércoles
8464,sábado
49797,jueves
39988,miércoles
481,viernes
36115,miércoles
31283,lunes
4266,miércoles
111390,jueves
32609,lunes
46788,sábado
40649,jueves
10018,jueves
52587,jueves
48203,jueves
25908,viernes
117042,lunes
238362,domingo
15740,domingo
173288,miércoles
35958,martes
13246,lunes
41283,martes
42984,sábado
31104,sábado
81219,viernes
27072,domingo
35138,domingo
27585,jueves
48204,martes
62337,sábado
53156,miércoles
84827,domingo
25434,viernes
54812,viernes
23282,miércoles
38705,miércoles
39451,martes
38745,sábado
50071,miércoles
28025,jueves
107548,viernes
1361,domingo
39839,miércoles
102091,viernes
112674,jueves
10097,martes
78320,viernes
51143,lunes
48748,jueves
52208,viernes
56812,viernes
34576,viernes
51357,miércoles
51358,miércoles
20495,viernes
80054,viernes
161512,sábado
56448,sábado
42323,viernes
56320,viernes
104394,jueves
19887,viernes
82549,domingo
196235,jueves
54430,jueves
46207,miércoles
33107,jueves
48127,jueves
33870,jueves
42297,martes
82622,sábado
51359,lunes
37866,jueves
51739,viernes
46838,viernes
38409,jueves
45301,domingo
32407,jueves
38054,sábado
41515,sábado
50420,lunes
21136,martes
31850,miércoles
61943,miércoles
35392,viernes
20531,domingo
15302,martes
31694,martes
163659,martes
39967,miércoles
37533,miércoles
23508,viernes
18381,viernes
6474,viernes
30914,lunes
56787,miércoles
64212,viernes
8995,jueves
7210,miércoles
52696,viernes
16987,viernes
46138,sábado
247112,sábado
247124,martes
61212,miércoles
185720,domingo
72413,jueves
14639,sábado
46689,domingo
54660,viernes
49041,domingo
23830,martes
55584,martes
89126,jueves
42243,viernes
51360,sábado
27470,jueves
50704,jueves
15548,sábado
15552,martes
46827,sábado
53079,martes
22007,jueves
26277,jueves
165402,jueves
102144,viernes
56402,martes
40805,miércoles
49616,miércoles
124058,viernes
51362,miércoles
25770,domingo
49009,viernes
46528,jueves
84274,viernes
64605,sábado
51933,sábado
198317,lunes
38742,miércoles
42138,domingo
25482,viernes
14070,jueves
156288,viernes
37086,miércoles
38023,miércoles
108869,miércoles
43781,viernes
2325,jueves
50618,jueves
46387,viernes
54723,viernes
23019,viernes
43209,miércoles
23047,viernes
198391,domingo
45284,lunes
46820,jueves
79118,viernes
62570,miércoles
162234,viernes
42001,viernes
63892,viernes
40650,viernes
17605,miércoles
53267,viernes
122019,lunes
58777,miércoles
78117,miércoles
36241,viernes
75363,sábado
57019,miércoles
84903,viernes
25051,sábado
23174,viernes
4798,miércoles
74924,miércoles
105448,miércoles
43950,miércoles
90272,sábado
21198,miércoles
132332,miércoles
54779,jueves
49849,viernes
392067,viernes
49073,jueves
1543,domingo
8951,sábado
223613,viernes
44000,sábado
207999,sábado
93072,miércoles
69313,viernes
60708,jueves
15993,lunes
57256,jueves
57448,miércoles
29670,jueves
38830,lunes
37360,viernes
99372,viernes
24403,sábado
31654,miércoles
25259,viernes
18562,lunes
14556,miércoles
35052,viernes
58772,miércoles
40619,jueves
20332,martes
23077,martes
90968,viernes
94608,domingo
88376,viernes
43501,domingo
52013,viernes
46787,miércoles
92399,martes
28391,lunes
51364,lunes
51366,domingo
111239,sábado
43653,lunes
44564,jueves
55061,lunes
25862,sábado
112284,viernes
107774,domingo
10854,domingo
119094,lunes
33146,lunes
38787,miércoles
43810,viernes
42175,martes
18703,miércoles
63578,miércoles
48471,lunes
15316,martes
47610,miércoles
48752,viernes
47055,lunes
1244,jueves
25695,jueves
39557,domingo
32319,sábado
34025,viernes
76229,viernes
25664,jueves
61783,jueves
42722,sábado
43936,sábado
47909,jueves
12811,domingo
58937,viernes
31903,viernes
105067,miércoles
55151,jueves
68757,miércoles
39993,jueves
45202,jueves
54160,sábado
48481,miércoles
22985,viernes
51876,martes
58261,sábado
89704,viernes
120357,viernes
52461,viernes
51873,viernes
471,miércoles
13652,miércoles
27522,jueves
8417,martes
44963,sábado
74289,sábado
22843,viernes
43947,jueves
60213,miércoles
34013,miércoles
62495,jueves
42411,viernes
45807,lunes
51367,jueves
55165,viernes
34767,jueves
21982,miércoles
53596,jueves
31007,viernes
52844,sábado
51092,miércoles
26530,sábado
43017,miércoles
113757,jueves
32612,viernes
38033,viernes
54293,sábado
47330,lunes
